Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"KSTC-442296 Microsoft Surface Pro 8 512GB (i5/8GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i5/8GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i5/8GB) Platinum W10 PRO","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablets",TRUE,,,,,,,"KSTC-442296",,shopify,9,deny,manual,1565.86,,TRUE,TRUE,0889842831665,https://cdn.kosatec.de/media/image/ff/ef/72/442296.jpg,1,,FALSE,"Microsoft Surface Pro 8 512GB (i5/8GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i5/8GB) Platinum W10 PRO","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-442297 Microsoft Surface Pro 8 512GB (i7/16GB) Graphit W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Graphit W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Graphit W10 PRO","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablets",TRUE,,,,,,,"KSTC-442297",,shopify,29,deny,manual,2199.17,,TRUE,TRUE,0889842832662,https://cdn.kosatec.de/media/image/a6/28/68/442297.jpg,1,,FALSE,"Microsoft Surface Pro 8 512GB (i7/16GB) Graphit W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Graphit W10 PRO","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-442298 Microsoft Surface Pro 8 512GB (i7/16GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Platinum W10 PRO","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablets",TRUE,,,,,,,"KSTC-442298",,shopify,36,deny,manual,2199.17,,TRUE,TRUE,0889842832525,https://cdn.kosatec.de/media/image/7a/08/e1/442298.jpg,1,,FALSE,"Microsoft Surface Pro 8 512GB (i7/16GB) Platinum W10 PRO","Microsoft Surface Pro 8 512GB (i7/16GB) Platinum W10 PRO","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-443216 TIN HP Tinte 302 F6U66AE Schwarz","TIN HP Tinte 302 F6U66AE Schwarz","TIN HP Tinte 302 F6U66AE Schwarz","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-443216",,shopify,500,deny,manual,33.14,,TRUE,TRUE,0888793803042,https://cdn.kosatec.de/media/image/e3/40/b8/443216.jpg,1,,FALSE,"TIN HP Tinte 302 F6U66AE Schwarz","TIN HP Tinte 302 F6U66AE Schwarz","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-445055 500GB WD5000AZLX BLUE 7200RPM 32MB","500GB WD5000AZLX BLUE 7200RPM 32MB","500GB WD5000AZLX BLUE 7200RPM 32MB","Western Digital","Electronics","Festplatten","Festplatten,Interne Festplatten",TRUE,,,,,,,"KSTC-445055",,shopify,44,deny,manual,76.55,,TRUE,TRUE,0718037782881,https://cdn.kosatec.de/media/image/4a/d9/37/445055kVT4aS4mBBlXj.jpg,1,,FALSE,"500GB WD5000AZLX BLUE 7200RPM 32MB","500GB WD5000AZLX BLUE 7200RPM 32MB","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-446346 Microsoft Surface Go3 64GB (P/4GB) Platinum W10PRO","Microsoft Surface Go3 64GB (P/4GB) Platinum W10PRO","Microsoft Surface Go3 64GB (P/4GB) Platinum W10PRO","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablets",TRUE,,,,,,,"KSTC-446346",,shopify,14,deny,manual,710.07,,TRUE,TRUE,0889842875034,https://cdn.kosatec.de/media/image/16/32/cf/446346.jpg,1,,FALSE,"Microsoft Surface Go3 64GB (P/4GB) Platinum W10PRO","Microsoft Surface Go3 64GB (P/4GB) Platinum W10PRO","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-448602 TON Brother Toner TN-910M Magenta bis zu 9.000 Seiten ISO/IEC 19798","TON Brother Toner TN-910M Magenta bis zu 9.000 Seiten ISO/IEC 19798","TON Brother Toner TN-910M Magenta bis zu 9.000 Seiten ISO/IEC 19798","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-448602",,shopify,1,deny,manual,359.71,,TRUE,TRUE,4977766771856,https://cdn.kosatec.de/media/image/ec/b3/2b/448602sJ0k77M2aDqNM.jpg,1,,FALSE,"TON Brother Toner TN-910M Magenta bis zu 9.000 Seiten ISO/IEC 19798","TON Brother Toner TN-910M Magenta bis zu 9.000 Seiten ISO/IEC 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-448927 Wandhalterung für 1 Monitor bis 109cm 43 20kg ARCTIC W1A black","Wandhalterung für 1 Monitor bis 109cm 43 20kg ARCTIC W1A black","Wandhalterung für 1 Monitor bis 109cm 43 20kg ARCTIC W1A black","ARCTIC","Electronics","Displays","Displays,Display Zubehör",TRUE,,,,,,,"KSTC-448927",,shopify,7,deny,manual,30.32,,TRUE,TRUE,4895213700351,https://cdn.kosatec.de/media/image/26/68/a3/448927.jpg,1,,FALSE,"Wandhalterung für 1 Monitor bis 109cm 43 20kg ARCTIC W1A black","Wandhalterung für 1 Monitor bis 109cm 43 20kg ARCTIC W1A black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-449216 TON Brother Toner TN-242C Cyan bis zu 1.400 Seiten nach ISO/IEC 19798","TON Brother Toner TN-242C Cyan bis zu 1.400 Seiten nach ISO/IEC 19798","TON Brother Toner TN-242C Cyan bis zu 1.400 Seiten nach ISO/IEC 19798","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-449216",,shopify,17,deny,manual,96.42,,TRUE,TRUE,4977766745598,https://cdn.kosatec.de/media/image/ac/7e/e4/449216_600x600.jpg,1,,FALSE,"TON Brother Toner TN-242C Cyan bis zu 1.400 Seiten nach ISO/IEC 19798","TON Brother Toner TN-242C Cyan bis zu 1.400 Seiten nach ISO/IEC 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-449638 TON Kyocera Toner TK-590M Magenta bis zu 5.000 Seiten gem. ISO/IEC 19798","TON Kyocera Toner TK-590M Magenta bis zu 5.000 Seiten gem. ISO/IEC 19798","TON Kyocera Toner TK-590M Magenta bis zu 5.000 Seiten gem. ISO/IEC 19798","Kyocera","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-449638",,shopify,40,deny,manual,120.83,,TRUE,TRUE,0632983017494,https://cdn.kosatec.de/media/image/63/69/77/449638_600x600.jpg,1,,FALSE,"TON Kyocera Toner TK-590M Magenta bis zu 5.000 Seiten gem. ISO/IEC 19798","TON Kyocera Toner TK-590M Magenta bis zu 5.000 Seiten gem. ISO/IEC 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-450294 Apple Magic Keyboard iPad Pro 12.9 (3.,4.,5.,6. Generation) Black (Deutsch)","Apple Magic Keyboard iPad Pro 12.9 (3.,4.,5.,6. Generation) Black (Deutsch)","Apple Magic Keyboard iPad Pro 12.9 (3.,4.,5.,6. Generation) Black (Deutsch)","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-450294",,shopify,12,deny,manual,673.11,,TRUE,TRUE,0194252432754,https://cdn.kosatec.de/media/image/93/6d/f7/450294.jpg,1,,FALSE,"Apple Magic Keyboard iPad Pro 12.9 (3.,4.,5.,6. Generation) Black (Deutsch)","Apple Magic Keyboard iPad Pro 12.9 (3.,4.,5.,6. Generation) Black (Deutsch)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-450302 Apple Smart Folio iPad Pro 11 3.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 11 3.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 11 3.Gen (schwarz) *NEW*","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-450302",,shopify,11,deny,manual,126.72,,TRUE,TRUE,0194252438411,https://cdn.kosatec.de/media/image/57/17/8b/450302.jpg,1,,FALSE,"Apple Smart Folio iPad Pro 11 3.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 11 3.Gen (schwarz) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-450307 Apple Smart Folio iPad Pro 12.9 5.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 12.9 5.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 12.9 5.Gen (schwarz) *NEW*","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-450307",,shopify,6,deny,manual,164.37,,TRUE,TRUE,0194252438565,https://cdn.kosatec.de/media/image/ea/ec/83/450307.jpg,1,,FALSE,"Apple Smart Folio iPad Pro 12.9 5.Gen (schwarz) *NEW*","Apple Smart Folio iPad Pro 12.9 5.Gen (schwarz) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-450318 Apple AirTag Anhänger (dunkelmarine) *NEW*","Apple AirTag Anhänger (dunkelmarine) *NEW*","Apple AirTag Anhänger (dunkelmarine) *NEW*","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-450318",,shopify,9,deny,manual,58.33,,TRUE,TRUE,0194252129128,https://cdn.kosatec.de/media/image/d7/a6/d6/450318.jpg,1,,FALSE,"Apple AirTag Anhänger (dunkelmarine) *NEW*","Apple AirTag Anhänger (dunkelmarine) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-450321 Apple AirTag Anhänger (weiß) *NEW*","Apple AirTag Anhänger (weiß) *NEW*","Apple AirTag Anhänger (weiß) *NEW*","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-450321",,shopify,1,deny,manual,54.94,,TRUE,TRUE,0190199315068,https://cdn.kosatec.de/media/image/3e/60/57/450321.jpg,1,,FALSE,"Apple AirTag Anhänger (weiß) *NEW*","Apple AirTag Anhänger (weiß) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-451355 TON HP Toner 201X CF403X Magenta bis zu 2.300 Seiten","TON HP Toner 201X CF403X Magenta bis zu 2.300 Seiten","TON HP Toner 201X CF403X Magenta bis zu 2.300 Seiten","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-451355",,shopify,12,deny,manual,164.34,,TRUE,TRUE,0888793238011,https://cdn.kosatec.de/media/image/52/14/d5/451355.jpg,1,,FALSE,"TON HP Toner 201X CF403X Magenta bis zu 2.300 Seiten","TON HP Toner 201X CF403X Magenta bis zu 2.300 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-451872 TIN Brother Tinte LC-223 Value Pack (BK/C/M/Y)","TIN Brother Tinte LC-223 Value Pack (BK/C/M/Y)","TIN Brother Tinte LC-223 Value Pack (BK/C/M/Y)","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-451872",,shopify,66,deny,manual,86.92,,TRUE,TRUE,5014047566868,https://cdn.kosatec.de/media/image/73/fa/56/451872_600x600.jpg,1,,FALSE,"TIN Brother Tinte LC-223 Value Pack (BK/C/M/Y)","TIN Brother Tinte LC-223 Value Pack (BK/C/M/Y)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-452405 TON HP Toner 85A CE285AD Schwarz Doppelpack","TON HP Toner 85A CE285AD Schwarz Doppelpack","TON HP Toner 85A CE285AD Schwarz Doppelpack","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-452405",,shopify,10,deny,manual,203.96,,TRUE,TRUE,0886111730520,https://cdn.kosatec.de/media/image/35/44/e1/452405.jpg,1,,FALSE,"TON HP Toner 85A CE285AD Schwarz Doppelpack","TON HP Toner 85A CE285AD Schwarz Doppelpack","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-453035 TON HP Toner 410A CF410A Schwarz","TON HP Toner 410A CF410A Schwarz","TON HP Toner 410A CF410A Schwarz","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-453035",,shopify,14,deny,manual,138.61,,TRUE,TRUE,0888793807507,https://cdn.kosatec.de/media/image/a1/a7/6b/453035.jpg,1,,FALSE,"TON HP Toner 410A CF410A Schwarz","TON HP Toner 410A CF410A Schwarz","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-453369 TP-LINK Archer T4U - AC1300 High Gain Dual Band Wi-Fi USB Adapter","TP-LINK Archer T4U - AC1300 High Gain Dual Band Wi-Fi USB Adapter","TP-LINK Archer T4U - AC1300 High Gain Dual Band Wi-Fi USB Adapter","TP-Link","Electronics","Netzwerk","Netzwerk,Netzwerkkarten",TRUE,,,,,,,"KSTC-453369",,shopify,74,deny,manual,42.42,,TRUE,TRUE,6935364097318,https://cdn.kosatec.de/media/image/cb/f0/67/453369.jpg,1,,FALSE,"TP-LINK Archer T4U - AC1300 High Gain Dual Band Wi-Fi USB Adapter","TP-LINK Archer T4U - AC1300 High Gain Dual Band Wi-Fi USB Adapter","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-455719 TON Brother Toner TN-423C Cyan bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-423C Cyan bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-423C Cyan bis zu 4.000 Seiten nach ISO 19798","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-455719",,shopify,100,deny,manual,202.01,,TRUE,TRUE,4977766771672,https://cdn.kosatec.de/media/image/78/f2/08/455719.jpg,1,,FALSE,"TON Brother Toner TN-423C Cyan bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-423C Cyan bis zu 4.000 Seiten nach ISO 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-456129 TIN Epson T1293 magenta NEUE VERPACKUNG","TIN Epson T1293 magenta NEUE VERPACKUNG","TIN Epson T1293 magenta NEUE VERPACKUNG","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-456129",,shopify,1,deny,manual,31.16,,TRUE,TRUE,8715946624723,https://cdn.kosatec.de/media/image/e6/51/g0/456129.jpg,1,,FALSE,"TIN Epson T1293 magenta NEUE VERPACKUNG","TIN Epson T1293 magenta NEUE VERPACKUNG","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-457042 RAID SATA/SAS PCIe 8x Adaptec 8805 SGL 12GB/s","RAID SATA/SAS PCIe 8x Adaptec 8805 SGL 12GB/s","RAID SATA/SAS PCIe 8x Adaptec 8805 SGL 12GB/s","Adaptec","Electronics","Festplatten","Festplatten,Festplatten Zubehör",TRUE,,,,,,,"KSTC-457042",,shopify,1,deny,manual,1219.84,,TRUE,TRUE,0760884156933,https://cdn.kosatec.de/media/image/5d/18/0e/457042_600x600.jpg,1,,FALSE,"RAID SATA/SAS PCIe 8x Adaptec 8805 SGL 12GB/s","RAID SATA/SAS PCIe 8x Adaptec 8805 SGL 12GB/s","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-459092 TIN Epson 34XL Multipack C13T34764010 CMYK","TIN Epson 34XL Multipack C13T34764010 CMYK","TIN Epson 34XL Multipack C13T34764010 CMYK","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-459092",,shopify,4,deny,manual,151.20,,TRUE,TRUE,8715946632216,https://cdn.kosatec.de/media/image/bf/25/13/459092OgwRpyr54Qqjj.jpg,1,,FALSE,"TIN Epson 34XL Multipack C13T34764010 CMYK","TIN Epson 34XL Multipack C13T34764010 CMYK","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-459419 TRO Brother Trommeleinheit DR-2000 bis zu 12.000 Seiten","TRO Brother Trommeleinheit DR-2000 bis zu 12.000 Seiten","TRO Brother Trommeleinheit DR-2000 bis zu 12.000 Seiten","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-459419",,shopify,18,deny,manual,103.60,,TRUE,TRUE,4977766630733,https://cdn.kosatec.de/media/image/72/05/45/459419.jpg,1,,FALSE,"TRO Brother Trommeleinheit DR-2000 bis zu 12.000 Seiten","TRO Brother Trommeleinheit DR-2000 bis zu 12.000 Seiten","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-460328 TON HP Toner 131A CF210A Schwarz bis zu 1.600 Seiten ISO/IEC 19798","TON HP Toner 131A CF210A Schwarz bis zu 1.600 Seiten ISO/IEC 19798","TON HP Toner 131A CF210A Schwarz bis zu 1.600 Seiten ISO/IEC 19798","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-460328",,shopify,3,deny,manual,111.38,,TRUE,TRUE,0886111334957,https://cdn.kosatec.de/media/image/05/47/fe/460328.jpg,1,,FALSE,"TON HP Toner 131A CF210A Schwarz bis zu 1.600 Seiten ISO/IEC 19798","TON HP Toner 131A CF210A Schwarz bis zu 1.600 Seiten ISO/IEC 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-461322 TON Brother Toner TN-246C Cyan bis zu 2.200 Seiten nach ISO/IEC 19798","TON Brother Toner TN-246C Cyan bis zu 2.200 Seiten nach ISO/IEC 19798","TON Brother Toner TN-246C Cyan bis zu 2.200 Seiten nach ISO/IEC 19798","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-461322",,shopify,9,deny,manual,133.36,,TRUE,TRUE,4977766745659,https://cdn.kosatec.de/media/image/d2/46/2d/461322_600x600.jpg,1,,FALSE,"TON Brother Toner TN-246C Cyan bis zu 2.200 Seiten nach ISO/IEC 19798","TON Brother Toner TN-246C Cyan bis zu 2.200 Seiten nach ISO/IEC 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-461348 TON Brother Toner TN-326BK Schwarz bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-326BK Schwarz bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-326BK Schwarz bis zu 4.000 Seiten nach ISO 19798","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-461348",,shopify,18,deny,manual,97.17,,TRUE,TRUE,4977766735018,https://cdn.kosatec.de/media/image/48/50/35/461348.jpg,1,,FALSE,"TON Brother Toner TN-326BK Schwarz bis zu 4.000 Seiten nach ISO 19798","TON Brother Toner TN-326BK Schwarz bis zu 4.000 Seiten nach ISO 19798","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-461560 Jabra Speak 710 MS - USB-VoIP - Desktop Freisprecheinrichtung","Jabra Speak 710 MS - USB-VoIP - Desktop Freisprecheinrichtung","Jabra Speak 710 MS - USB-VoIP - Desktop Freisprecheinrichtung","Jabra","Electronics","Multimedia","Multimedia,Kopfhörer & Headsets",TRUE,,,,,,,"KSTC-461560",,shopify,100,deny,manual,303.00,,TRUE,TRUE,5706991020359,https://cdn.kosatec.de/media/image/98/eb/30/461560.jpg,1,,FALSE,"Jabra Speak 710 MS - USB-VoIP - Desktop Freisprecheinrichtung","Jabra Speak 710 MS - USB-VoIP - Desktop Freisprecheinrichtung","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462058 Apple Watch SE Aluminium Cellular 40mm Silber (Sportarmband weiß) *NEW*","Apple Watch SE Aluminium Cellular 40mm Silber (Sportarmband weiß) *NEW*","Apple Watch SE Aluminium Cellular 40mm Silber (Sportarmband weiß) *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462058",,shopify,3,deny,manual,518.21,,TRUE,TRUE,0194253164944,https://cdn.kosatec.de/media/image/98/48/56/462058.jpg,1,,FALSE,"Apple Watch SE Aluminium Cellular 40mm Silber (Sportarmband weiß) *NEW*","Apple Watch SE Aluminium Cellular 40mm Silber (Sportarmband weiß) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462070 Apple Watch Series 8 Aluminium Cellular 41mm Mitternacht (Sportarmband mitternacht) *NEW*","Apple Watch Series 8 Aluminium Cellular 41mm Mitternacht (Sportarmband mitternacht) *NEW*","Apple Watch Series 8 Aluminium Cellular 41mm Mitternacht (Sportarmband mitternacht) *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462070",,shopify,2,deny,manual,853.55,,TRUE,TRUE,0194253177227,https://cdn.kosatec.de/media/image/71/f3/0d/462070.jpg,1,,FALSE,"Apple Watch Series 8 Aluminium Cellular 41mm Mitternacht (Sportarmband mitternacht) *NEW*","Apple Watch Series 8 Aluminium Cellular 41mm Mitternacht (Sportarmband mitternacht) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462080 Apple Watch Series 8 Edelstahl Cellular 41mm Gold (Sportarmband polarstern) *NEW*","Apple Watch Series 8 Edelstahl Cellular 41mm Gold (Sportarmband polarstern) *NEW*","Apple Watch Series 8 Edelstahl Cellular 41mm Gold (Sportarmband polarstern) *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462080",,shopify,2,deny,manual,1206.43,,TRUE,TRUE,0194253178972,https://cdn.kosatec.de/media/image/75/c2/d2/462080.jpg,1,,FALSE,"Apple Watch Series 8 Edelstahl Cellular 41mm Gold (Sportarmband polarstern) *NEW*","Apple Watch Series 8 Edelstahl Cellular 41mm Gold (Sportarmband polarstern) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462087 Apple Watch Series 8 Edelstahl Cellular 45mm Graphit (Milanaise graphit) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Graphit (Milanaise graphit) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Graphit (Milanaise graphit) *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462087",,shopify,1,deny,manual,1353.63,,TRUE,TRUE,0194253183617,https://cdn.kosatec.de/media/image/8c/00/10/462087.jpg,1,,FALSE,"Apple Watch Series 8 Edelstahl Cellular 45mm Graphit (Milanaise graphit) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Graphit (Milanaise graphit) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462088 Apple Watch Series 8 Edelstahl Cellular 45mm Silber (Milanaise silber) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Silber (Milanaise silber) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Silber (Milanaise silber) *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462088",,shopify,4,deny,manual,1298.87,,TRUE,TRUE,0194253182214,https://cdn.kosatec.de/media/image/e8/9f/a5/462088.jpg,1,,FALSE,"Apple Watch Series 8 Edelstahl Cellular 45mm Silber (Milanaise silber) *NEW*","Apple Watch Series 8 Edelstahl Cellular 45mm Silber (Milanaise silber) *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462092 Apple Watch Ultra Titanium Cellular 49mm (Trail Loop schwarz/grau) S/M *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Trail Loop schwarz/grau) S/M *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Trail Loop schwarz/grau) S/M *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462092",,shopify,1,deny,manual,1360.47,,TRUE,TRUE,0194253426127,https://cdn.kosatec.de/media/image/be/b2/5a/462092.jpg,1,,FALSE,"Apple Watch Ultra Titanium Cellular 49mm (Trail Loop schwarz/grau) S/M *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Trail Loop schwarz/grau) S/M *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462099 Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Small *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Small *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Small *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462099",,shopify,1,deny,manual,1360.47,,TRUE,TRUE,0194253144458,https://cdn.kosatec.de/media/image/b9/0b/d7/462099.jpg,1,,FALSE,"Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Small *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Small *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462100 Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Medium *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Medium *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Medium *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462100",,shopify,2,deny,manual,1428.94,,TRUE,TRUE,0194253424130,https://cdn.kosatec.de/media/image/25/15/0a/462100.jpg,1,,FALSE,"Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Medium *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Medium *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-462101 Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Large *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Large *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Large *NEW*","Apple","Electronics","Apple","Apple,Watch",TRUE,,,,,,,"KSTC-462101",,shopify,1,deny,manual,1497.41,,TRUE,TRUE,0194253427100,https://cdn.kosatec.de/media/image/8a/e5/44/462101.jpg,1,,FALSE,"Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Large *NEW*","Apple Watch Ultra Titanium Cellular 49mm (Alpine Loop grün) Large *NEW*","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
